date,price,ret,sigma,regime
05/04/2022,0,2.88E+141,539.4554362,normal
06/04/2022,0,1.57E+122,519.9986621,normal
07/04/2022,0,-1,499.6920267,normal
08/04/2022,0,1.52E+33,475.0477293,normal
11/04/2022,0,2.43E+65,451.1876385,normal
12/04/2022,0,-1,430.147245,normal
13/04/2022,0,6.64E+104,408.5579732,normal
14/04/2022,0,-1,393.5582127,normal
15/04/2022,0,-0.999997698,382.7604268,normal
18/04/2022,0,-1,363.1369891,normal
19/04/2022,0,2.94E+295,344.6099215,normal
20/04/2022,0,inf,379.3541438,normal
21/04/2022,0,-1,423.550751,normal
22/04/2022,0,1.07E+30,404.5004117,normal
25/04/2022,0,-1,384.2408242,normal
26/04/2022,0,-1,364.9787568,normal
27/04/2022,0,8.13E+205,380.2327358,normal
28/04/2022,0,6.71E+154,384.8412366,normal
29/04/2022,0,3.57E+55,378.761066,normal
02/05/2022,0,-1,361.1411356,normal
03/05/2022,0,-1,343.0953831,normal
04/05/2022,0,-1,326.5212948,normal
05/05/2022,0,2.02E+217,311.636259,normal
06/05/2022,0,-1,327.7718221,normal
09/05/2022,0,1.46E+42,313.645344,normal
10/05/2022,0,9.32E+145,298.8145043,normal
11/05/2022,0,-1,298.9958967,normal
12/05/2022,0,-1,303.4410719,normal
13/05/2022,0,-0.996047702,288.8774959,normal
16/05/2022,0,6.30E+119,274.057725,normal
17/05/2022,0,-1,271.4483994,normal
18/05/2022,0,-1,279.8886459,normal
19/05/2022,0,3.22E+34,313.8195039,normal
20/05/2022,0,-1,298.5623422,normal
23/05/2022,0,-1,285.1150449,normal
24/05/2022,0,-1,279.9672951,normal
25/05/2022,0,1.12E+78,277.3706986,normal
26/05/2022,0,-1,268.0017282,normal
27/05/2022,0,8.06E+33,291.4522748,normal
30/05/2022,0,-1,277.3762985,normal
31/05/2022,0,-1,277.061785,normal
01/06/2022,0,519.4097153,263.0702135,normal
02/06/2022,0,-1,249.5765872,normal
03/06/2022,0,-1,245.8392395,normal
06/06/2022,0,2.51E+146,242.6909623,normal
07/06/2022,0,-1,249.1981605,normal
08/06/2022,0,-1,241.6321757,normal
09/06/2022,0,-0.998147262,230.3615277,normal
10/06/2022,0,-1,218.5473783,normal
13/06/2022,0,2.25E+26,223.9700222,normal
14/06/2022,0,2.68E+109,213.1685731,normal
15/06/2022,0,2.62E+51,214.4196797,normal
16/06/2022,0,2.22E+39,206.1542973,normal
17/06/2022,0,180271.1041,197.2467037,normal
20/06/2022,0,1.27E+103,187.1559578,normal
21/06/2022,0,-0.999802007,189.8247918,normal
22/06/2022,0,40.62193544,180.0997609,normal
23/06/2022,0,-1,170.8608895,normal
24/06/2022,0,2.14E+63,162.6660858,normal
27/06/2022,0,-0.999999934,159.7353018,normal
28/06/2022,0,2.74E+14,151.6103372,normal
29/06/2022,0,1.25E+117,144.1372017,normal
30/06/2022,0,1.40E+34,156.5685289,normal
01/07/2022,0,5.54E+41,150.1893388,normal
04/07/2022,0,7.78E+36,145.0525537,normal
05/07/2022,0,2.02E+53,139.6906136,normal
06/07/2022,0,7.41E+32,136.9937971,normal
07/07/2022,0,-0.973930103,131.7149483,normal
08/07/2022,0,50476.01625,124.9600297,normal
11/07/2022,0,-1,118.5870548,normal
12/07/2022,0,2.23E+80,115.6211418,normal
13/07/2022,0,1.77E+14,121.5305063,normal
14/07/2022,0,-1,115.6667986,normal
15/07/2022,0,inf,110.3585353,normal
18/07/2022,0,1.03E+177,271.9465661,normal
19/07/2022,0,-1,282.5763176,normal
20/07/2022,0,-1,311.219485,normal
21/07/2022,0,-1,302.5158397,normal
22/07/2022,0,4.28E+58,304.3465219,normal
25/07/2022,0,1.77E+253,291.2425386,normal
26/07/2022,0,4.39E+37,321.7809496,normal
27/07/2022,0,-1,306.2510122,normal
28/07/2022,0,6.66E+17,323.5821955,normal
29/07/2022,0,1.68E+100,307.1964146,normal
01/08/2022,0,3.40E+156,298.6525782,normal
02/08/2022,0,-1,301.1090595,normal
03/08/2022,0,4.57E+45,286.4785093,normal
04/08/2022,0,-1,273.3993732,normal
05/08/2022,0,4.46E+179,260.9369065,normal
08/08/2022,0,-1,273.8034825,normal
09/08/2022,0,1.47E+41,289.8473862,normal
10/08/2022,0,inf,276.2773463,normal
11/08/2022,0,2.64E+185,372.9361657,normal
12/08/2022,0,-1,373.8395692,normal
15/08/2022,0,64.94450717,362.3211996,normal
16/08/2022,0,-1,343.7301122,normal
17/08/2022,0,1.54E+82,349.8312453,normal
18/08/2022,0,2.89E+41,336.1677179,normal
19/08/2022,0,-1,320.0577365,normal
22/08/2022,0,1.33E+37,308.9656422,normal
23/08/2022,0,1.16E+196,294.1060293,normal
24/08/2022,0,-1,306.8447211,normal
25/08/2022,0,1.40E+49,349.244442,normal
26/08/2022,0,4.19E+206,332.8648755,normal
29/08/2022,0,33664547477,343.2599238,normal
30/08/2022,0,59883773791,325.7171195,normal
31/08/2022,0,-1,309.0820962,normal
01/09/2022,0,inf,310.5750895,normal
02/09/2022,0,1.50E+282,447.8537599,normal
05/09/2022,0,-0.894514947,462.9129083,normal
06/09/2022,0,1.37E+107,439.1582055,normal
07/09/2022,0,-1,422.4245822,normal
08/09/2022,0,4.32E+240,402.0346539,normal
09/09/2022,0,1.35E+183,412.3461763,normal
12/09/2022,0,1.79E+95,408.9636405,normal
13/09/2022,0,9.67E+44,392.9050887,normal
14/09/2022,0,-1,373.8921144,normal
15/09/2022,0,-1,362.4946512,normal
16/09/2022,0,-1,352.9046155,normal
19/09/2022,0,inf,348.3996977,normal
20/09/2022,0,3.91E+177,425.5767582,normal
21/09/2022,0,9.63E+84,419.9777109,normal
22/09/2022,0,4.08E+100,402.2517245,normal
23/09/2022,0,1.99E+71,387.1940791,normal
26/09/2022,0,3.24E+278,370.2479214,normal
27/09/2022,0,5.92E+64,395.3173713,normal
28/09/2022,0,-1,377.3960228,normal
29/09/2022,0,-1,361.4314986,normal
30/09/2022,0,-1,347.4192289,normal
03/10/2022,0,-1,330.4983286,normal
04/10/2022,0,-1,313.7239325,normal
05/10/2022,0,-1,313.2974227,normal
06/10/2022,0,-1,299.3976994,normal
07/10/2022,0,8.74E+61,296.3434794,normal
10/10/2022,0,4.40E+143,284.0156319,normal
11/10/2022,0,-1,285.2193579,normal
12/10/2022,0,-1,284.1711644,normal
13/10/2022,0,-1,286.5542908,normal
14/10/2022,0,-1,273.3724793,normal
17/10/2022,0,-1,259.6715298,normal
18/10/2022,0,3.31E+60,254.334148,normal
19/10/2022,0,-1,244.480658,normal
20/10/2022,0,2.27E+38,246.7400222,normal
21/10/2022,0,-0.999998349,235.4072703,normal
24/10/2022,0,4.12E+124,223.3586932,normal
25/10/2022,0,9.23E+41,226.9069676,normal
26/10/2022,0,2.12E+71,216.9908921,normal
27/10/2022,0,-1,211.0315848,normal
28/10/2022,0,-1,201.1343436,normal
